#DATETIME,RTC_TEMP_C,TEMP_C,HUMID_RH,CO2_PPM
1410660350,2014-09-14 02:05:50,19.00,15.25,66.85,860
1410660351,2014-09-14 02:05:51,19.00,15.25,66.85,858
1410660353,2014-09-14 02:05:53,19.00,15.25,66.85,854
1410660354,2014-09-14 02:05:54,19.00,15.25,66.88,854
1410660356,2014-09-14 02:05:56,19.00,15.25,66.88,855
1410660357,2014-09-14 02:05:57,19.00,15.24,66.86,852
1410660359,2014-09-14 02:05:59,19.00,15.24,66.91,852
1410660360,2014-09-14 02:06:00,19.00,15.23,66.88,851
1410660362,2014-09-14 02:06:02,19.00,15.23,66.88,855
1410660364,2014-09-14 02:06:04,19.00,15.22,66.91,857
1410660365,2014-09-14 02:06:05,19.00,15.21,66.91,855
1410660367,2014-09-14 02:06:07,19.00,15.22,66.91,853
1410660368,2014-09-14 02:06:08,19.00,15.22,66.97,853
1410660370,2014-09-14 02:06:10,19.00,15.22,66.99,852
1410660371,2014-09-14 02:06:11,19.00,15.22,67.02,848
1410660373,2014-09-14 02:06:13,19.00,15.21,67.02,849
1410660374,2014-09-14 02:06:14,19.00,15.21,67.04,850
1410660376,2014-09-14 02:06:16,19.00,15.22,67.07,852
1410660377,2014-09-14 02:06:17,19.00,15.22,67.10,862
1410660379,2014-09-14 02:06:19,19.00,15.22,67.13,860
1410660381,2014-09-14 02:06:21,19.00,15.22,67.13,862
1410660382,2014-09-14 02:06:22,19.00,15.22,67.15,861
1410660384,2014-09-14 02:06:24,19.00,15.23,67.18,859
1410660385,2014-09-14 02:06:25,19.00,15.23,67.20,856
1410660387,2014-09-14 02:06:27,19.00,15.23,67.23,856
1410660388,2014-09-14 02:06:28,19.00,15.23,67.26,859
1410660390,2014-09-14 02:06:30,19.00,15.23,67.33,859
1410660391,2014-09-14 02:06:31,19.00,15.24,67.36,861
1410660393,2014-09-14 02:06:33,19.00,15.24,67.42,861
1410660395,2014-09-14 02:06:35,19.00,15.24,67.47,866
1410660396,2014-09-14 02:06:36,19.00,15.25,67.49,866
1410660398,2014-09-14 02:06:38,19.00,15.25,67.55,867
1410660399,2014-09-14 02:06:39,19.00,15.26,67.61,866
1410660401,2014-09-14 02:06:41,19.00,15.26,67.66,865
1410660402,2014-09-14 02:06:42,19.00,15.27,67.72,861
1410660404,2014-09-14 02:06:44,19.00,15.27,67.77,858
1410660405,2014-09-14 02:06:45,19.00,15.28,67.79,854
1410660407,2014-09-14 02:06:47,19.00,15.28,67.84,853
1410660409,2014-09-14 02:06:49,19.00,15.29,67.90,847
1410660410,2014-09-14 02:06:50,19.00,15.29,67.93,848
1410660412,2014-09-14 02:06:52,19.00,15.30,67.98,846
1410660413,2014-09-14 02:06:53,19.00,15.30,68.01,845
1410660415,2014-09-14 02:06:55,19.00,15.30,68.04,843
1410660416,2014-09-14 02:06:56,19.00,15.31,68.06,841
1410660418,2014-09-14 02:06:58,19.25,15.32,68.11,843
1410660419,2014-09-14 02:06:59,19.25,15.33,68.11,843
1410660421,2014-09-14 02:07:01,19.25,15.33,68.14,842
1410660422,2014-09-14 02:07:02,19.25,15.34,68.17,841
1410660424,2014-09-14 02:07:04,19.25,15.36,68.20,841
1410660426,2014-09-14 02:07:06,19.25,15.36,68.20,844
1410660427,2014-09-14 02:07:07,19.25,15.36,68.22,843
1410660429,2014-09-14 02:07:09,19.25,15.37,68.25,843
1410660430,2014-09-14 02:07:10,19.25,15.38,68.25,841
1410660432,2014-09-14 02:07:12,19.25,15.38,68.27,839
1410660433,2014-09-14 02:07:13,19.25,15.39,68.30,839
1410660435,2014-09-14 02:07:15,19.25,15.40,68.33,34307
1410660436,2014-09-14 02:07:16,19.25,15.40,68.36,834
1410660438,2014-09-14 02:07:18,19.25,15.52,68.41,833
1410660439,2014-09-14 02:07:19,19.25,15.47,68.39,34307
1410660441,2014-09-14 02:07:21,19.25,15.46,68.41,834
1410660443,2014-09-14 02:07:23,19.25,15.46,68.46,833
1410660444,2014-09-14 02:07:24,19.25,15.47,68.57,833
1410660446,2014-09-14 02:07:26,19.25,15.47,68.65,833
1410660447,2014-09-14 02:07:27,19.25,15.47,68.78,832
1410660449,2014-09-14 02:07:29,19.25,15.48,68.89,827
1410660450,2014-09-14 02:07:30,19.25,15.49,69.03,827
1410660452,2014-09-14 02:07:32,19.25,15.49,69.16,824
1410660453,2014-09-14 02:07:33,19.25,15.52,69.19,822
1410660455,2014-09-14 02:07:35,19.25,15.52,69.26,822
1410660457,2014-09-14 02:07:37,19.25,15.53,69.35,822
1410660458,2014-09-14 02:07:38,19.25,15.53,69.40,823
1410660460,2014-09-14 02:07:40,19.25,15.53,69.45,820
1410660461,2014-09-14 02:07:41,19.25,15.54,69.51,826
1410660463,2014-09-14 02:07:43,19.25,15.55,69.53,828
1410660464,2014-09-14 02:07:44,19.25,15.55,69.56,826
1410660466,2014-09-14 02:07:46,19.25,15.56,69.58,824
1410660467,2014-09-14 02:07:47,19.25,15.57,69.58,822
1410660469,2014-09-14 02:07:49,19.25,15.57,69.58,822
1410660470,2014-09-14 02:07:50,19.25,15.58,69.58,816
1410660472,2014-09-14 02:07:52,19.25,15.58,69.61,820
1410660474,2014-09-14 02:07:54,19.25,15.59,69.59,818
1410660475,2014-09-14 02:07:55,19.25,15.59,69.59,817
1410660477,2014-09-14 02:07:57,19.25,15.60,69.59,822
1410660478,2014-09-14 02:07:58,19.25,15.60,69.59,822
1410660480,2014-09-14 02:08:00,19.25,15.61,69.61,823
1410660481,2014-09-14 02:08:01,19.25,15.61,69.65,821
1410660483,2014-09-14 02:08:03,19.25,15.62,69.67,820
1410660484,2014-09-14 02:08:04,19.25,15.63,69.70,821
1410660486,2014-09-14 02:08:06,19.25,15.66,69.72,824
1410660487,2014-09-14 02:08:07,19.25,15.70,69.78,822
1410660489,2014-09-14 02:08:09,19.25,15.73,69.83,822
1410660491,2014-09-14 02:08:11,19.25,15.75,69.83,822
1410660492,2014-09-14 02:08:12,19.25,15.75,69.81,827
1410660494,2014-09-14 02:08:14,19.25,15.76,69.78,829
1410660495,2014-09-14 02:08:15,19.25,15.78,69.75,829
1410660497,2014-09-14 02:08:17,19.25,15.78,69.70,830
1410660498,2014-09-14 02:08:18,19.25,15.81,69.65,834
1410660500,2014-09-14 02:08:20,19.25,15.82,69.65,838
1410660501,2014-09-14 02:08:21,19.25,15.85,69.73,834
1410660503,2014-09-14 02:08:23,19.25,15.90,69.94,832
1410660504,2014-09-14 02:08:24,19.25,15.95,70.24,820
1410660506,2014-09-14 02:08:26,19.25,15.99,70.48,821
1410660508,2014-09-14 02:08:28,19.25,16.03,70.67,818
1410660509,2014-09-14 02:08:29,19.25,16.06,70.81,821
1410660511,2014-09-14 02:08:31,19.25,16.10,70.89,824
1410660512,2014-09-14 02:08:32,19.25,16.13,70.92,837
1410660514,2014-09-14 02:08:34,19.25,16.16,70.92,845
1410660515,2014-09-14 02:08:35,19.25,16.18,70.89,852
1410660517,2014-09-14 02:08:37,19.25,16.22,70.84,852
1410660518,2014-09-14 02:08:38,19.25,16.26,70.76,852
1410660520,2014-09-14 02:08:40,19.25,16.29,70.68,852
1410660521,2014-09-14 02:08:41,19.25,16.32,70.57,849
1410660523,2014-09-14 02:08:43,19.25,16.36,70.49,846
1410660525,2014-09-14 02:08:45,19.25,16.42,70.44,845
1410660526,2014-09-14 02:08:46,19.25,16.47,70.42,844
1410660528,2014-09-14 02:08:48,19.25,16.55,70.39,847
1410660529,2014-09-14 02:08:49,19.25,16.59,70.52,843
1410660531,2014-09-14 02:08:51,19.25,16.66,70.96,847
1410660532,2014-09-14 02:08:52,19.25,16.73,71.31,847
1410660534,2014-09-14 02:08:54,19.25,16.81,71.42,846
1410660535,2014-09-14 02:08:55,19.25,16.88,71.15,842
1410660537,2014-09-14 02:08:57,19.25,16.94,70.45,845
1410660538,2014-09-14 02:08:58,19.25,17.02,69.46,846
1410660540,2014-09-14 02:09:00,19.25,17.08,68.62,844
1410660542,2014-09-14 02:09:02,19.25,17.15,67.66,846
1410660543,2014-09-14 02:09:03,19.25,17.18,66.48,845
1410660545,2014-09-14 02:09:05,19.50,17.25,65.40,844
1410660546,2014-09-14 02:09:06,19.50,17.32,64.57,844
1410660548,2014-09-14 02:09:08,19.50,17.37,63.80,844
1410660549,2014-09-14 02:09:09,19.50,17.43,63.15,843
1410660551,2014-09-14 02:09:11,19.50,17.48,62.53,847
1410660552,2014-09-14 02:09:12,19.50,17.50,61.83,850
1410660554,2014-09-14 02:09:14,19.50,17.51,61.11,847
1410660556,2014-09-14 02:09:16,19.50,17.55,60.59,847
1410660557,2014-09-14 02:09:17,19.50,17.58,60.25,845
1410660559,2014-09-14 02:09:19,19.50,17.60,60.05,846
1410660560,2014-09-14 02:09:20,19.50,17.62,59.90,839
1410660562,2014-09-14 02:09:22,19.50,17.64,59.79,839
1410660563,2014-09-14 02:09:23,19.50,17.66,59.73,839
1410660565,2014-09-14 02:09:25,19.50,17.67,59.67,838
1410660566,2014-09-14 02:09:26,19.50,17.68,59.61,838
1410660568,2014-09-14 02:09:28,19.50,17.69,59.52,839
1410660569,2014-09-14 02:09:29,19.50,17.70,59.50,841
1410660571,2014-09-14 02:09:31,19.50,17.70,59.44,840
1410660573,2014-09-14 02:09:33,19.50,17.72,59.38,835
1410660574,2014-09-14 02:09:34,19.50,17.70,59.27,832
1410660576,2014-09-14 02:09:36,19.50,17.70,59.18,829
1410660577,2014-09-14 02:09:37,19.50,17.70,59.06,824
1410660579,2014-09-14 02:09:39,19.50,17.70,59.01,819
1410660580,2014-09-14 02:09:40,19.50,17.69,58.92,813
1410660582,2014-09-14 02:09:42,19.50,17.67,59.01,817
1410660583,2014-09-14 02:09:43,19.50,17.65,59.18,812
1410660585,2014-09-14 02:09:45,19.50,17.65,59.33,809
1410660587,2014-09-14 02:09:47,19.50,17.63,59.47,812
1410660588,2014-09-14 02:09:48,19.50,17.62,59.64,817
1410660590,2014-09-14 02:09:50,19.50,17.59,59.81,813
1410660591,2014-09-14 02:09:51,19.50,17.58,59.96,814
1410660593,2014-09-14 02:09:53,19.50,17.54,60.10,820
1410660594,2014-09-14 02:09:54,19.50,17.53,60.28,825
1410660596,2014-09-14 02:09:56,19.50,17.50,60.56,830
1410660597,2014-09-14 02:09:57,19.50,17.50,60.79,837
1410660599,2014-09-14 02:09:59,19.50,17.50,60.96,834
1410660600,2014-09-14 02:10:00,19.50,17.48,61.05,839
1410660602,2014-09-14 02:10:02,19.50,17.45,61.11,844
1410660604,2014-09-14 02:10:04,19.50,17.41,60.80,850
1410660605,2014-09-14 02:10:05,19.50,17.39,60.36,827
1410660607,2014-09-14 02:10:07,19.50,17.35,59.79,834
1410660608,2014-09-14 02:10:08,19.50,17.32,59.30,843
